element_id,element_classes,element_target,target_url,page_url,dvce_created_tstamp
ctl22_repeater_link_3,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Board-Members,https://www.sportsingapore.gov.sg/About-Us/Our-Corporate-Structure,2020-01-13 03:57:28.111000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,https://www.sportsingapore.gov.sg/athletes-coaches/coachsg,2020-01-13 04:05:56.323000
,[],_blank,https://www.myactivesg.com/Whats-On/Team-Nila-Sport-Volunteer-Drive,https://www.sportsingapore.gov.sg/,2020-01-13 04:20:10.139000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/,2020-01-13 04:21:30.603000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=537037,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=537037,2020-01-13 05:20:04.508000
ctl22_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Logo,https://www.sportsingapore.gov.sg/about-us/our-corporate-structure,2020-01-13 05:42:18.308000
,[],,https://www.myactivesg.com/Sports/Find-a-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-13 05:54:24.379000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Volunteer-Management,2020-01-13 05:57:06.769000
,[],,http://www.sportsync.sg/,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-13 05:59:08.519000
ctl20_ctl02_repeater_ctl00_4_link_1,[],,https://www.sportsingapore.gov.sg/Partner-with-Us/Partner-with-Sport-Singapore-Recreation-Club,https://www.sportsingapore.gov.sg/Newsroom/Publications,2020-01-13 06:14:22.212000
ctl20_ctl02_repeater_link_2,[],,https://www.sportsingapore.gov.sg/Sports-Education,https://www.sportsingapore.gov.sg/Sports-Education/School-Programmes/Programmes,2020-01-13 06:26:06.995000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-13 06:52:55.010000
ctl22_repeater_link_4,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,2020-01-13 07:09:18.429000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/For-Coaches/National-Registry-of-Coaches/Accredited-Standard-First-Aid-Courses/List-of-accredited-SFA-training-centres-(2018---2019)_16aug2019.pdf?la=en&hash=02FC43AAD870A4F46BB00156288F0C2804EC93D6,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/accredited-standard-first-aid-with-aed-courses,2020-01-05 00:43:27.971000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/For-Coaches/Coach-Development/National-Coaching-Accreditation-Programme/form-NCAP-Cert-Replacement.docx?la=en&hash=915622D8824B6E3E6D3E8D36FDEE2A9629D20AF6,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/replacement-of-lost-certificate,2020-01-05 01:08:51.166000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Safety/Pool-Water-Quality#,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Safety/Pool-Water-Quality,2020-01-05 01:09:24.142000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=536137,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=536137,2020-01-05 01:48:56.784000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=536872,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=536872,2020-01-05 02:15:16.769000
,[],_blank,https://www.myactivesg.com/,https://www.sportsingapore.gov.sg/Partner-with-Us/ActiveSG-Programme-Partnership,2020-01-05 02:16:19.540000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-03 05:57:06.869000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,2020-01-03 06:08:50.916000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/,2020-01-03 06:11:20.414000
,[],,https://www.sportsync.sg/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-renew-NROC-Membership,2020-01-03 06:18:52.591000
ctl20_ctl02_repeater_ctl00_1_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute,https://www.sportsingapore.gov.sg/Sports-Education,2020-01-03 07:07:47.698000
ctl22_repeater_innerRepeater_4_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-03 07:16:29.544000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,2020-01-03 08:49:11.115000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=521960,https://www.sportsingapore.gov.sg/careers/job-listings?job=521960,2020-01-03 09:15:55.155000
content_0_ctl03_repeater_ItemLink_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Understanding-Youth-Athletes-Early-Specialisation-and-Athletic-Skills-Model-by-NYSI,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,2020-01-03 09:28:11.470000
content_0_ctl03_repeater_ItemLink_8,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Effective-Youth-Coaching-LTAD-and-Planning-Age-Appropriate-Training-Sessions-by-NYSI,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,2020-01-03 09:33:20.888000
,"[""gs-title""]",_parent,https://www.google.com/url?client=internal-element-cse&cx=008383640718087312067:k4p7eo1qch0&q=https://www.myactivesg.com/Sports/Badminton/Training-Method/Develop-Your-Game/The-deceptive-drop-shot-how-to-catch-your-opponent-off-guard&sa=U&ved=2ahUKEwievcDmkOfmAhWc8XMBHdSGAXwQFjAJegQIAhAB&usg=AOvVaw0ydc29uBurKTqXiYZa6kUP,https://www.sportsingapore.gov.sg/search?q=Badminton%20footwork&cx=ssc,2020-01-03 09:37:21.888000
,[],_blank,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-03 10:06:07.467000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/sportcares,2020-01-03 10:06:55.005000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-03 11:55:03.776000
,"[""nav-link""]",,https://www.sportsingapore.gov.sg/Privacy-Statement,https://www.sportsingapore.gov.sg/,2020-01-03 13:04:02.613000
ctl22_repeater_link_7,[],,https://www.sportsingapore.gov.sg/About-Us/Facilities,https://www.sportsingapore.gov.sg/About-Us/Our-Board-Members,2020-01-03 13:39:45.334000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-03 13:42:20.499000
,"[""waves-effect"",""waves-light"",""btn-large"",""btnm""]",,https://www.sportsingapore.gov.sg/SportCares/Partnerships#NSA,https://www.sportsingapore.gov.sg/SportCares,2020-01-03 13:58:23.070000
ctl20_ctl02_repeater_ctl00_1_ctl00_2_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/Athletes-Coaches/Anti-Doping-Singapore/About/About-ADS,2020-01-03 14:52:33.164000
,[],_blank,http://www.myactivesg.com/facilities,https://www.sportsingapore.gov.sg/,2020-01-03 22:35:17.478000
,[],_blank,http://www.myactivesg.com/facilities,https://www.sportsingapore.gov.sg/,2020-01-03 22:58:13.370000
,[],,https://www.rp.edu.sg/ace/short-course,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme,2020-01-12 17:43:52.574000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science#,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science,2020-01-12 22:06:52.821000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Medicine#,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Medicine,2020-01-12 22:08:13.822000
content_0_repeater_titleLink_0,[],,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/careers,2020-01-04 00:16:11.511000
ctl22_repeater_innerRepeater_4_innerRepeater_2_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-be-an-NROC-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-04 00:49:42.825000
ctl22_repeater_innerRepeater_4_link_6,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Funding,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-be-an-NROC-Coach,2020-01-04 00:50:56.244000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/For-Coaches/Coach-Development/Basic-Sports-Science-Course/BSS-and-SG-Coach-Theory-Accreditation-Application-Form.docx?la=en&hash=264D4F3852294D1051C3A5BD3379F25084F92700,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course/basic-sports-science-course-waiver,2020-01-04 01:29:52.851000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/sportcares,2020-01-04 02:00:31.651000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar/2016/sg-coach-level-2-badminton-technical-course#,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar/2016/sg-coach-level-2-badminton-technical-course,2020-01-04 02:26:15.899000
,[],_blank,http://www.myactivesg.com/?utm_source=sportsingapore&utm_medium=hyperlink&utm_term=myactivesg&utm_content=broilerplate&utm_campaign=media release,https://www.sportsingapore.gov.sg/newsroom/media-releases/2014/4/activesg100-for-every-singaporean-to-play-sport,2020-01-04 03:12:41.484000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Education-Programme,https://www.sportsingapore.gov.sg/Sports-Education,2020-01-04 04:27:20.027000
ctl20_ctl02_repeater_ctl00_1_ctl00_2_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/athletes-coaches/coachsg/workshops/vps/vps-workshop-8-may-2018,2020-01-04 04:33:30.855000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/,2020-01-04 04:46:47.409000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/about-us/our-senior-management#,https://www.sportsingapore.gov.sg/about-us/our-senior-management,2020-01-04 04:57:51.196000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar/2015/sports-taping-workshops#,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar/2015/sports-taping-workshops,2020-01-04 06:18:40.744000
ctl22_repeater_innerRepeater_4_innerRepeater_2_link_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/NROC-Handbook,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-renew-NROC-Membership,2020-01-05 14:41:45.435000
,[],,https://www.myactivesg.com/Sports/Find-a-National-Sports-Association,https://www.sportsingapore.gov.sg/national-sports-associations,2020-01-05 14:45:24.554000
,[],_blank,https://www.antidoping.org.sg/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Anti-Doping-Singapore/Substances/Prohibited-List,2020-01-05 15:07:31.171000
,[],_blank,https://www.antidoping.org.sg/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Anti-Doping-Singapore/Substances/Prohibited-List,2020-01-05 15:44:21.313000
content_0_ctl03_repeater_ItemLink_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ForCoachesByCoaches-Sharing-Session-on-Youth-Training-and-Competition-Models,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-05 18:02:32.826000
content_0_ctl03_repeater_ItemLink_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Understanding-Youth-Athletes-Effective-Youth-Coaching-by-NYSI,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-05 18:02:45.695000
content_0_calLink,"[""add-calendar""]",,https://www.sportsingapore.gov.sg/sublayouts/Corporate/Course Calendar/?ci=BED6649957F042A59FD4749C3D69A7CF,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Understanding-Youth-Athletes-Effective-Youth-Coaching-by-NYSI,2020-01-05 18:02:49.910000
,"[""nav-link""]",,https://www.sportsingapore.gov.sg/FAQ,https://www.sportsingapore.gov.sg/About-Us,2020-01-05 23:26:29.694000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-05 23:26:47.822000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2019/Fun-Start-Move-Smart-FMS-Introductory-Workshop-Oct-2019-and-Nov-2019,2020-01-05 23:39:03.469000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/,2020-01-05 23:47:13.099000
ctl20_ctl02_repeater_ctl00_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,https://www.sportsingapore.gov.sg/Athletes-Coaches,2020-01-13 10:26:21.553000
,"[""gs-title""]",_parent,https://www.google.com/url?client=internal-element-cse&cx=008383640718087312067:k4p7eo1qch0&q=https://www.myactivesg.com/read/2017/10/team-singapore-bags-six-medals-at-the-prestigious-olympia-amateur-asia&sa=U&ved=2ahUKEwimv4zgs4DnAhX1Q3wKHSkNCWkQFjAAegQIARAC&usg=AOvVaw18hxtIfs-39J95ktfQuC6m,https://www.sportsingapore.gov.sg/search?q=Prestigious%20trophy&cx=ssc,2020-01-13 10:50:33.276000
,[],,https://www.sportsingapore.gov.sg/SportCares,https://www.sportsingapore.gov.sg/,2020-01-13 11:46:02.407000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ASCA-Level-1-Strength-and-Conditioning-Course-14-to-16-Feb-2020#,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ASCA-Level-1-Strength-and-Conditioning-Course-14-to-16-Feb-2020,2020-01-13 13:07:56.815000
content_0_questionRepeater_link_9,[],,https://www.sportsingapore.gov.sg/FAQ#q9,https://www.sportsingapore.gov.sg/FAQ,2020-01-13 14:16:31.501000
ctl22_repeater_innerRepeater_4_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,2020-01-13 14:18:55.913000
ctl22_repeater_innerRepeater_3_link_5,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Science-and-Technology,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-13 14:57:50.000000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute#,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-13 15:08:02.081000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-14 00:54:38.179000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/basic-sports-science-(bss),https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,2020-01-14 02:07:01.289000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,2020-01-14 02:12:58.902000
ctl20_ctl02_repeater_ctl00_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-renew-nroc-membership,2020-01-14 02:16:34.969000
,[],,http://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,2020-01-14 02:16:40.019000
ctl20_ctl02_repeater_ctl00_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-14 03:19:07.531000
ctl22_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,2020-01-14 03:21:18.510000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,2020-01-14 03:37:28.633000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/careers,2020-01-14 03:38:28.025000
ctl20_ctl02_repeater_ctl00_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-14 04:39:05.427000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/careers,2020-01-14 05:06:34.679000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/Careers/Job-Listings,2020-01-14 05:07:42.320000
ctl22_repeater_link_0,[],,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-14 05:07:45.899000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/,2020-01-14 05:15:44.007000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/,2020-01-14 05:17:02.141000
,"[""waves-effect"",""waves-light"",""btn-large"",""btnm""]",,https://www.sportsingapore.gov.sg/SportCares/Play-Ability,https://www.sportsingapore.gov.sg/SportCares/Partnerships#Community,2020-01-14 05:42:56.632000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/,2020-01-14 06:31:01.142000
,[],,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-14 06:34:48.582000
,[],_blank,http://sep.ssc.gov.sg/,https://www.sportsingapore.gov.sg/sports-education/school-programmes/programmes,2020-01-12 15:19:29.013000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=536145,https://www.sportsingapore.gov.sg/careers/job-listings?job=536145,2020-01-12 15:27:20.988000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar/2019/asca-level-1-strength-and-conditioning-course-13-to-15-sep-2019#,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar/2019/asca-level-1-strength-and-conditioning-course-13-to-15-sep-2019,2020-01-12 16:56:08.951000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/,2020-01-03 00:42:36.552000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-03 00:58:52.487000
,[],_blank,https://sportshub.spydus.com.sg/cgi-bin/spydus.exe/MSGTRN/OPAC/HOME,https://www.sportsingapore.gov.sg/sports-education/singapore-sports-hub-library,2020-01-03 01:54:10.148000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,2020-01-03 02:03:00.261000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/About/Annual-Reports/SportSG-FY18-Annual-Report.pdf?la=en&hash=602152E4295509D21A1E5DEB97F399C59C96ADE9,https://www.sportsingapore.gov.sg/About-Us/Annual--Reports,2020-01-03 02:08:59.737000
ctl20_ctl02_repeater_ctl00_1_ctl00_1_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/High-Performance-Sport,https://www.sportsingapore.gov.sg/,2020-01-03 02:44:49.636000
,"[""nav-link""]",,https://www.sportsingapore.gov.sg/FAQ,https://www.sportsingapore.gov.sg/About-Us,2020-01-03 02:57:55.419000
,[],,http://www.wuzong.com/en/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,2020-01-03 03:01:03.718000
,"[""nav-link""]",,https://www.sportsingapore.gov.sg/Contact-Us,https://www.sportsingapore.gov.sg/Partner-with-Us,2020-01-03 03:13:56.006000
ctl22_repeater_link_0,[],,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Education-Programme,https://www.sportsingapore.gov.sg/Sports-Education,2020-01-03 03:15:44.438000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute,2020-01-03 03:16:13.313000
ctl22_repeater_link_4,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Senior-Management,https://www.sportsingapore.gov.sg/About-Us,2020-01-03 03:27:22.673000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-03 03:23:59.805000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=536872,https://www.sportsingapore.gov.sg/careers/job-listings?job=536872,2020-01-03 03:41:50.308000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,2020-01-03 03:46:07.700000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-03 04:18:46.827000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science/Sport-Physiology,2020-01-03 04:23:28.513000
content_0_ctl03_repeater_ItemLink_4,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ASCA-Level-1-Strength-and-Conditioning-Course-14-to-16-Feb-2020,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,2020-01-03 04:30:06.855000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-03 04:52:49.238000
content_0_calLink,"[""add-calendar""]",,https://www.sportsingapore.gov.sg/sublayouts/Corporate/Course Calendar/?ci=F4D3CEACE6784902926E95C96FA1CEEE,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ASCA-Level-1-Strength-and-Conditioning-Course-14-to-16-Feb-2020,2020-01-03 04:53:44.531000
,[],,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-be-an-NROC-Coach,2020-01-03 05:08:05.097000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-03 05:12:37.384000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/About-Us#,https://www.sportsingapore.gov.sg/About-Us,2020-01-03 05:13:00.062000
ctl20_ctl02_repeater_ctl00_4_link_3,[],,https://www.sportsingapore.gov.sg/Partner-with-Us/ActiveSG-Programme-Partnership,https://www.sportsingapore.gov.sg/Partner-with-Us/ActiveSG-Programme-Partnership,2020-01-03 05:14:32.103000
,[],_blank,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Sports-Education/Sports-Safety/Sport-Safe-U-Guide/PARQ-English.pdf?la=en&hash=217134695FE411F3E07B907CA775BB61E98D5990,https://www.sportsingapore.gov.sg/sports-education/sports-safety/sports-safe-u-guide,2020-01-03 05:23:08.578000
,"[""cta-btn""]",blank,http://sportsingapore.gov.sg/sports-education/sports-education-programme/programme-criteria,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Education-Programme,2020-01-03 05:44:17.486000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Continuing-Coach-Development/Continuing-Coaching-Education,https://www.sportsingapore.gov.sg/national-sports-associations,2020-01-03 05:58:06.274000
ctl20_ctl02_repeater_ctl00_2_link_1,[],,https://www.sportsingapore.gov.sg/Sports-Education/Values-and-Principles-in-Sports,https://www.sportsingapore.gov.sg/,2020-01-03 05:59:09.140000
,[],,https://www.myactivesg.com/Sports/Find-a-National-Sports-Association,https://www.sportsingapore.gov.sg/national-sports-associations,2020-01-03 06:00:05.561000
,[],,https://www.rp.edu.sg/ace/short-course/detail/values-principles-in-sports,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,2020-01-03 06:00:31.141000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,2020-01-03 06:20:55.299000
